rh,wspd,appT,vp,temp,vpT
26.6,0.89,85.8,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26.6,2.02,85.8,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.2,3.56,84.6,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
27.1,2.78,78,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
27.2,3.99,72.6,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
27,3.57,75.7,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.6,1.84,85.2,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.4,1.38,86.8,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
25.8,3.88,89.4,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.1,5.44,90.6,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wlight-gentle breeze
25.8,4.46,87.3,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
26.2,4.77,86.1,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
26.7,1.04,85.9,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
27,2.97,84.4,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.5,4.71,83.4,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
27.4,4.28,75.6,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
27.5,5.43,70,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wlight-gentle breeze
27.3,4.85,73.3,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
26.7,2.6,84.5,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.4,1.95,86.5,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.9,5.29,88.8,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wlight-gentle breeze
25.3,7.33,89.9,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
25.9,6.14,86.7,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26.2,6.49,86.4,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26.8,1.14,85.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
27.1,3.91,83.9,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.7,6.22,82.2,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wgentle-fresh breeze
27.6,5.58,73.1,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
27.7,6.55,67.3,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
27.5,5.83,71.1,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
26.8,3.12,83.4,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.3,2.46,86.8,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.9,6.31,88.5,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.3,8.69,89.6,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
25.9,7.32,86.7,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.1,7.71,86.9,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.7,1.17,85.3,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
27.1,4.47,83.6,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.7,7.32,81.6,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
27.7,6.41,71.3,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
27.9,7.03,64.9,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
27.6,6.16,69.3,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
26.9,3.19,81.5,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.3,2.82,86.5,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.8,6.7,88.5,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.4,9.07,88.7,0.114726715531372,0.0620637704250264,0.249080979717757,T25_RH90_Wgentle-fresh breeze
25.8,7.62,87,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.1,8.05,86.9,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.5,0.96,85.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.1,4.4,83.3,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.7,7.64,81,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
27.8,7.01,69.8,0.299519141524581,0.112864251366473,0.212847360085864,T30_RH70_Wgentle-fresh breeze
27.8,7.43,63.9,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
27.7,6.29,67.5,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
26.9,3.03,80.1,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.1,3.1,86.9,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.7,6.81,88.4,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.3,9.04,89,0.114726715531372,0.0620637704250264,0.249080979717757,T25_RH90_Wgentle-fresh breeze
25.7,7.52,87.2,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26,7.9,87.4,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.5,0.56,85.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.1,3.96,83.3,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.6,7.65,81.2,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
28,7.5,68.5,0.299519141524581,0.112864251366473,0.212847360085864,T30_RH70_Wgentle-fresh breeze
27.9,7.91,62.5,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
28,6.39,65,0.408716775367592,0.154011902671657,0.244032990065132,T30_RH60_Wgentle-fresh breeze
27,2.76,78.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26,3.32,87.1,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.6,6.8,88.9,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.4,8.84,88.4,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
25.7,7.29,87.8,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
25.9,7.55,88.2,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.3,0.22,87.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.1,3.46,83.6,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.7,7.46,80.7,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
27.7,7.87,69.7,0.299519141524581,0.112864251366473,0.212847360085864,T30_RH70_Wgentle-fresh breeze
27.9,8.4,62.2,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
28,6.43,63.7,0.408716775367592,0.154011902671657,0.244032990065132,T30_RH60_Wgentle-fresh breeze
27.2,2.44,75.9,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.2,3.46,86.7,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.7,6.73,88.7,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.4,8.48,89,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
25.7,6.84,88.7,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26,6.88,88.6,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26.6,0.06,86.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.2,2.84,83.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.9,6.99,79.8,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wgentle-fresh breeze
27.2,7.81,71.8,0.295051487024748,0.159614154989552,0.301011623348739,T25_RH70_Wgentle-fresh breeze
27.6,8.66,63.1,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
28,6.1,62.1,0.408716775367592,0.154011902671657,0.244032990065132,T30_RH60_Wgentle-fresh breeze
27.3,1.92,73.5,0.420847561055126,0.227666121986341,0.42934881912639,T25_RH70_Wlight-gentle breeze
26.3,3.37,85.9,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.6,6.38,89.2,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.4,7.57,89.4,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
25.8,5.82,88.8,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26.2,5.56,88.7,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26.8,0.35,86.5,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.1,1.98,84.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
27.1,5.99,78.6,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wgentle-fresh breeze
27,6.41,73.4,0.342161477296455,0.185099270704809,0.349073250797647,T25_RH70_Wgentle-fresh breeze
27.6,7.48,63.9,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
28.3,4.89,60.8,0.458129438681467,0.172631491471748,0.273535865166653,T30_RH60_Wlight-gentle breeze
27.9,1.27,70.2,0.427220013262879,0.160984258702986,0.303595461498707,T30_RH70_Wcalm-light breeze
26.7,2.83,84.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26,5.23,88.3,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wlight-gentle breeze
25.8,5.75,88.5,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26.2,4.16,88.4,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
26.5,3.85,88.9,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
27.3,0.52,85.4,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.5,1.09,83,0.335138951419198,0.12628644253966,0.306999624853868,T30_RH80_Wcalm-light breeze
27.5,4.43,77,0.305419625787645,0.115087660981165,0.279775627818725,T30_RH80_Wlight-gentle breeze
26.4,0.34,85.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26.5,1.38,79.4,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
26.3,1.3,81.8,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
26.2,0.64,87.9,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26.5,0.17,87.8,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
25.8,1.16,89.7,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
24.9,1.62,91.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.8,1.14,87.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
26.2,1.34,86.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
26.7,0.79,86.4,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26.8,0.8,86.2,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26.2,1.91,87.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.8,1.24,81.4,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
26.9,2.34,76.1,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.7,2.14,78.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.5,1.07,86.3,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
26.4,0.71,87.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
25.9,2.13,89.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.1,3.06,91,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.8,2.45,87.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.1,2.77,87.2,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.8,0.72,85.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26.9,1.53,85.2,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.4,2.81,85.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
27.2,1.93,78.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
27.2,3.06,74,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
27,2.8,76.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.7,1.55,85.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.5,0.99,86.9,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26,2.83,88.9,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.3,3.95,90.5,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.9,3.27,87.3,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
26.2,3.66,87.3,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
26.9,0.75,85.2,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27,2.12,84.9,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.5,3.51,84.6,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
27.5,3.6,76.5,0.305419625787645,0.115087660981165,0.279775627818725,T30_RH80_Wlight-gentle breeze
27.5,4.88,71.6,0.389335157931352,0.146708557279178,0.276673337578661,T30_RH70_Wlight-gentle breeze
27.3,4.48,74.1,0.383527799638918,0.207477231420404,0.391275186350772,T25_RH70_Wlight-gentle breeze
26.8,2.48,85.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.6,1.66,86.4,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.1,4.54,88.4,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.4,6.24,90.3,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26,5.3,86.8,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wlight-gentle breeze
26.3,5.69,86.8,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26.8,1.01,85.7,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
27.1,3.33,84.4,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.6,5.54,83.8,0.268413546082209,0.145203814350095,0.352987348731675,T25_RH80_Wgentle-fresh breeze
27.7,5.41,74.3,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wlight-gentle breeze
27.7,6.67,69.4,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
27.4,6.06,72.6,0.342161477296455,0.185099270704809,0.349073250797647,T25_RH70_Wgentle-fresh breeze
26.9,3.3,84,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.4,2.38,87.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26,6.16,88.6,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.5,8.41,89.7,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26,7.2,86.8,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.2,7.6,87.6,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.7,1.15,85.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
27.1,4.36,84.2,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.7,7.43,82.7,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
27.9,6.46,72.1,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
27.9,7.37,67,0.299519141524581,0.112864251366473,0.212847360085864,T30_RH70_Wgentle-fresh breeze
27.6,6.53,70.6,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
26.9,3.43,82.6,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.3,2.85,87.3,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.9,6.78,88.8,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.4,9.09,90,0.114726715531372,0.0620637704250264,0.249080979717757,T25_RH90_Wgentle-fresh breeze
25.9,7.77,87.3,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.1,8.24,87.8,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.6,0.89,86.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.1,4.45,84.2,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.7,7.93,82.5,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
28.2,6.98,70,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
28.1,7.58,65.2,0.299519141524581,0.112864251366473,0.212847360085864,T30_RH70_Wgentle-fresh breeze
28,6.49,68.5,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
27,3.19,81.3,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.3,3.19,87.3,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.9,6.87,88.8,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.6,9.04,88.9,0.114726715531372,0.0620637704250264,0.249080979717757,T25_RH90_Wgentle-fresh breeze
25.9,7.69,87.6,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.1,8.1,88.4,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.6,0.43,86.4,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.2,3.99,83.9,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.8,7.78,82,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
28.5,7.52,68.1,0.299519141524581,0.112864251366473,0.212847360085864,T30_RH70_Wgentle-fresh breeze
28.2,8.08,63.8,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
28.2,6.57,66.4,0.347342468855345,0.130884949508055,0.246832062769849,T30_RH70_Wgentle-fresh breeze
27.1,2.87,79.4,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.3,3.55,87.3,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.9,6.99,88.5,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.5,9.02,89.1,0.114726715531372,0.0620637704250264,0.249080979717757,T25_RH90_Wgentle-fresh breeze
25.8,7.64,88.5,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.1,7.93,88.7,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.5,0.04,87.5,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.3,3.47,84,0.300863959132946,0.162758531021361,0.395662487282689,T25_RH80_Wlight-gentle breeze
26.9,7.54,81.2,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
28,7.93,69.5,0.299519141524581,0.112864251366473,0.212847360085864,T30_RH70_Wgentle-fresh breeze
28.1,8.63,62.8,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
28.2,6.6,64.5,0.408716775367592,0.154011902671657,0.244032990065132,T30_RH60_Wgentle-fresh breeze
27.3,2.51,76.3,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.3,3.81,87.1,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.8,7.04,88.8,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
25.5,8.89,89.1,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
25.9,7.38,88.2,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.1,7.51,89.3,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.7,0.31,86.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.3,2.84,83.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
27.1,7.08,79.7,0.23145742920827,0.125211644759592,0.304386814574006,T25_RH80_Wgentle-fresh breeze
27.6,7.67,71.2,0.299519141524581,0.112864251366473,0.212847360085864,T30_RH70_Wgentle-fresh breeze
27.9,8.66,63.3,0.352443218614246,0.132807004639543,0.210433673512078,T30_RH60_Wgentle-fresh breeze
28.4,6.13,62.3,0.408716775367592,0.154011902671657,0.244032990065132,T30_RH60_Wgentle-fresh breeze
27.7,1.93,72.6,0.427220013262879,0.160984258702986,0.303595461498707,T30_RH70_Wlight-gentle breeze
26.6,3.63,85.5,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
26,6.51,88.3,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
25.8,7.96,88.2,0.141738149684155,0.0766761598789079,0.307724988231338,T25_RH90_Wgentle-fresh breeze
26.1,6.31,88.1,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
26.4,6.21,89.2,0.164369056988108,0.0889188134658875,0.356858518613185,T25_RH90_Wgentle-fresh breeze
27.2,0.57,85.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
27.5,1.97,83,0.335138951419198,0.12628644253966,0.306999624853868,T30_RH80_Wlight-gentle breeze
27.5,5.99,77.6,0.272477850245061,0.102674601781105,0.249599747961228,T30_RH80_Wgentle-fresh breeze
26.9,1.07,81.8,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wcalm-light breeze
26.9,2.25,76.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.7,2.09,78.2,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.4,1.21,87.1,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wcalm-light breeze
26.4,0.43,87.7,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
25.8,1.81,89.7,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.2,2.7,91,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.9,2.17,87.3,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.2,2.44,87.3,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.7,0.84,85.9,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
26.9,1.5,85.2,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.4,2.73,85.7,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
27.1,1.72,79.7,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
27,2.93,75.4,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.8,2.77,76.9,0.330139988625849,0.178595999783438,0.434163033111792,T25_RH80_Wlight-gentle breeze
26.5,1.67,86.6,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.4,0.74,87.4,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
25.8,2.49,89.7,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
25.2,3.54,91,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
25.9,2.95,87,0.202168628955393,0.10936726739291,0.438924446979701,T25_RH90_Wlight-gentle breeze
26.2,3.34,87.3,0.184240795467322,0.0996688380718204,0.400001670286034,T25_RH90_Wlight-gentle breeze
26.6,0.82,86.1,0.218631284021695,0.1182730783881,0.474666202800722,T25_RH90_Wcalm-light breeze
